Transcript	Count	Read	Feq
ENST00000561434	1	1	2380
ENST00000551024	1	1	2380
ENST00000566601	1	2	2380
ENST00000337768	1	1	2381
ENST00000281282	1	2	2381
ENST00000398042	1	2	2381
ENST00000399807	1	2	2381
ENST00000327374	1	2	2381
ENST00000432883	1	2	2381
ENST00000456048	1	2	2381
ENST00000369151	1	2	2381
ENST00000257575	1	1	2382
ENST00000545748	1	2	2382
ENST00000358637	1	1	2383
ENST00000310613	1	1	2383
ENST00000506951	1	2	2383
ENST00000538183	1	2	2383
ENST00000489060	1	2	2383
ENST00000515702	2	1	2384
ENST00000469549	2	2	2384
ENST00000394511	1	1	2385
ENST00000355520	1	1	2385
ENST00000558583	1	1	2385
ENST00000261200	1	1	2385
ENST00000321521	1	2	2385
ENST00000429656	1	1	2386
ENST00000417944	1	1	2386
ENST00000451967	1	1	2386
ENST00000450479	1	1	2386
ENST00000580020	1	1	2386
ENST00000453518	1	2	2386
ENST00000379558	1	1	2387
ENST00000377255	1	1	2387
ENST00000554523	1	1	2387
ENST00000473559	1	1	2387
ENST00000462714	1	1	2387
ENST00000311180	1	2	2387
ENST00000607242	1	1	2388
ENST00000393073	1	1	2388
ENST00000409683	1	2	2388
ENST00000426188	1	2	2388
ENST00000595695	1	2	2388
ENST00000539347	1	2	2388
ENST00000358818	1	2	2388
ENST00000606427	1	1	2389
ENST00000555870	1	1	2389
ENST00000429412	1	2	2389
ENST00000546113	1	2	2389
ENST00000392385	1	2	2389
ENST00000508075	1	2	2389
ENST00000469632	1	2	2389
ENST00000476149	1	2	2389
ENST00000586722	1	2	2389
ENST00000458297	1	2	2389
ENST00000566753	1	2	2389
ENST00000550977	1	2	2389
ENST00000604604	1	2	2389
ENST00000518152	1	2	2389
ENST00000519167	1	2	2389
ENST00000261200	1	2	2389
ENST00000556347	1	2	2389
ENST00000229465	1	2	2389
ENST00000295025	1	2	2389
ENST00000476192	1	1	2390
ENST00000539061	1	1	2390
ENST00000403396	1	1	2390
ENST00000497426	1	1	2390
ENST00000382435	1	2	2390
ENST00000225724	1	2	2390
ENST00000604604	1	1	2391
ENST00000392385	1	2	2391
ENST00000508075	1	2	2391
ENST00000531169	1	2	2391
ENST00000586722	1	2	2391
ENST00000458297	1	2	2391
ENST00000566753	1	2	2391
ENST00000481617	1	2	2391
ENST00000295025	1	2	2391
ENST00000484909	2	1	2392
ENST00000357460	2	1	2392
ENST00000502891	2	2	2392
ENST00000562435	2	2	2392
ENST00000473000	2	2	2392
ENST00000366522	2	2	2392
ENST00000580396	1	1	2393
ENST00000357731	1	2	2393
ENST00000511248	1	1	2394
ENST00000397006	1	1	2394
ENST00000397602	1	2	2394
ENST00000442682	1	2	2394
ENST00000422794	1	2	2394
ENST00000396576	1	2	2394
ENST00000603371	1	2	2394
ENST00000481916	1	1	2395
ENST00000580938	1	1	2395
ENST00000295240	1	1	2395
ENST00000392663	1	1	2395
ENST00000472667	1	1	2395
ENST00000333139	1	2	2395
ENST00000446232	1	2	2395
ENST00000476192	1	2	2395
ENST00000539061	1	2	2395
ENST00000497426	1	2	2395
ENST00000489060	1	1	2396
ENST00000310613	1	2	2396
ENST00000474698	1	2	2396
ENST00000550534	1	2	2396
ENST00000550321	1	2	2396
ENST00000481798	4	1	2397
ENST00000461368	4	1	2397
ENST00000476715	4	2	2397
ENST00000484568	4	2	2397
ENST00000266610	4	2	2397
ENST00000550977	1	1	2398
ENST00000295025	1	1	2398
ENST00000429412	1	2	2398
ENST00000546113	1	2	2398
ENST00000508075	1	2	2398
ENST00000469632	1	2	2398
ENST00000566753	1	2	2398
ENST00000604604	1	2	2398
ENST00000314282	1	1	2399
ENST00000498327	1	2	2399
ENST00000310455	1	1	2400
ENST00000519699	1	1	2400
ENST00000465806	1	1	2400
ENST00000356463	1	1	2400
ENST00000599759	1	1	2400
ENST00000598033	1	1	2400
ENST00000513408	1	2	2400
ENST00000575263	1	2	2400
ENST00000301981	1	1	2401
ENST00000526439	1	1	2401
ENST00000602163	1	1	2401
ENST00000374395	1	1	2401
ENST00000321545	1	1	2401
ENST00000485344	1	1	2401
ENST00000591498	1	1	2401
ENST00000512907	1	1	2401
ENST00000261233	1	2	2401
ENST00000590577	1	1	2402
ENST00000600744	1	2	2402
ENST00000524543	1	1	2403
ENST00000528080	1	1	2403
ENST00000449697	1	1	2403
ENST00000468371	1	1	2403
ENST00000610026	1	2	2403
ENST00000276461	1	1	2404
ENST00000375218	1	1	2404
ENST00000382349	1	2	2404
ENST00000360121	1	1	2405
ENST00000586020	1	1	2405
ENST00000609923	1	2	2405
ENST00000341446	1	1	2406
ENST00000541730	1	1	2406
ENST00000570983	1	1	2406
ENST00000397461	1	1	2406
ENST00000272462	1	1	2406
ENST00000328914	1	1	2406
ENST00000221996	1	1	2406
ENST00000583384	1	1	2406
ENST00000581419	1	1	2406
ENST00000498702	1	1	2406
ENST00000593570	1	1	2406
ENST00000469733	1	1	2406
ENST00000483959	1	1	2406
ENST00000593019	1	1	2406
ENST00000562435	1	1	2406
ENST00000381486	1	1	2406
ENST00000396123	1	1	2406
ENST00000234142	1	1	2406
ENST00000361740	1	1	2406
ENST00000396303	1	1	2406
ENST00000393736	1	1	2406
ENST00000437578	1	1	2406
ENST00000578895	1	1	2406
ENST00000392690	1	1	2406
ENST00000496942	1	1	2406
ENST00000482969	1	1	2406
ENST00000497738	1	1	2406
ENST00000534820	1	1	2406
ENST00000510199	1	1	2406
ENST00000462646	1	1	2406
ENST00000577228	1	2	2406
ENST00000358637	1	1	2407
ENST00000489060	1	2	2407
ENST00000310613	1	2	2407
ENST00000564967	1	1	2408
ENST00000488156	1	2	2408
ENST00000463390	1	1	2409
ENST00000377834	1	2	2409
ENST00000429412	1	1	2410
ENST00000546113	1	1	2410
ENST00000295025	1	1	2410
ENST00000550977	1	2	2410
ENST00000502891	1	1	2411
ENST00000372037	1	1	2411
ENST00000512701	1	1	2411
ENST00000399017	1	1	2411
ENST00000461102	1	1	2411
ENST00000379562	1	1	2411
ENST00000564521	1	1	2411
ENST00000483051	1	1	2411
ENST00000496526	1	1	2411
ENST00000383827	1	1	2411
ENST00000471841	1	1	2411
ENST00000254942	1	1	2411
ENST00000566051	1	1	2411
ENST00000603068	1	1	2411
ENST00000429989	1	1	2411
ENST00000589420	1	1	2411
ENST00000378268	1	1	2411
ENST00000431002	1	1	2411
ENST00000380698	1	1	2411
ENST00000473000	1	1	2411
ENST00000596217	1	1	2411
ENST00000593682	1	1	2411
ENST00000311437	1	1	2411
ENST00000366522	1	1	2411
ENST00000392690	1	1	2411
ENST00000342063	1	1	2411
ENST00000554241	1	1	2411
ENST00000527278	1	1	2411
ENST00000530275	1	1	2411
ENST00000591321	1	1	2411
ENST00000366232	1	1	2411
ENST00000443948	1	1	2411
ENST00000411857	1	1	2411
ENST00000551929	1	1	2411
ENST00000551385	1	1	2411
ENST00000444614	1	2	2411
ENST00000536991	1	2	2411
ENST00000452375	1	2	2411
ENST00000449784	1	2	2411
ENST00000450501	1	2	2411
ENST00000357490	1	2	2411
ENST00000432387	1	2	2411
ENST00000461350	1	2	2411
ENST00000485672	1	1	2412
ENST00000318110	1	1	2412
ENST00000592502	1	1	2412
ENST00000425340	1	1	2412
ENST00000371435	1	1	2412
ENST00000395961	1	1	2412
ENST00000570846	1	1	2412
ENST00000568107	1	1	2412
ENST00000565499	1	1	2412
ENST00000336926	1	1	2412
ENST00000434438	1	1	2412
ENST00000575057	1	1	2412
ENST00000576304	1	1	2412
ENST00000608752	1	1	2412
ENST00000561371	1	2	2412
ENST00000467972	1	2	2412
ENST00000378203	1	1	2413
ENST00000378201	1	1	2413
ENST00000378202	1	1	2413
ENST00000378197	1	1	2413
ENST00000441850	1	1	2413
ENST00000565795	1	2	2413
ENST00000517759	1	1	2414
ENST00000380625	1	2	2414
ENST00000468287	1	2	2414
ENST00000333995	1	2	2414
ENST00000438997	1	2	2414
ENST00000542843	1	2	2414
ENST00000468303	1	1	2415
ENST00000221996	1	1	2415
ENST00000575079	1	1	2415
ENST00000479290	1	1	2415
ENST00000496069	1	1	2415
ENST00000563963	1	2	2415
ENST00000478436	1	1	2416
ENST00000423731	1	2	2416
ENST00000399017	1	1	2417
ENST00000550522	1	1	2417
ENST00000599628	1	1	2417
ENST00000380698	1	1	2417
ENST00000596217	1	1	2417
ENST00000593682	1	1	2417
ENST00000311437	1	1	2417
ENST00000342063	1	1	2417
ENST00000504241	1	1	2417
ENST00000372523	1	2	2417
ENST00000524543	1	2	2417
ENST00000528080	1	2	2417
ENST00000397461	1	2	2417
ENST00000280614	1	2	2417
ENST00000499676	1	2	2417
ENST00000251269	1	2	2417
ENST00000328914	1	2	2417
ENST00000221996	1	2	2417
ENST00000343450	1	2	2417
ENST00000372592	1	2	2417
ENST00000308941	1	2	2417
ENST00000419552	1	2	2417
ENST00000562263	1	2	2417
ENST00000366998	1	2	2417
ENST00000254942	1	2	2417
ENST00000566051	1	2	2417
ENST00000603068	1	2	2417
ENST00000574118	1	2	2417
ENST00000414812	1	2	2417
ENST00000505044	1	2	2417
ENST00000467747	1	2	2417
ENST00000503374	1	2	2417
ENST00000012049	1	2	2417
ENST00000366382	1	2	2417
ENST00000327794	1	2	2417
ENST00000340417	1	2	2417
ENST00000510877	1	2	2417
ENST00000442461	1	2	2417
ENST00000446851	1	2	2417
ENST00000395283	1	2	2417
ENST00000395282	1	2	2417
ENST00000583206	1	2	2417
ENST00000477859	1	2	2417
ENST00000588427	1	2	2417
ENST00000588578	1	2	2417
ENST00000445217	1	2	2417
ENST00000392690	1	2	2417
ENST00000394670	1	2	2417
ENST00000526038	1	2	2417
ENST00000301019	1	2	2417
ENST00000496942	1	2	2417
ENST00000482969	1	2	2417
ENST00000497738	1	2	2417
ENST00000470617	1	2	2417
ENST00000510199	1	2	2417
ENST00000560810	1	2	2417
ENST00000359975	1	2	2417
ENST00000372037	1	1	2418
ENST00000312814	1	1	2418
ENST00000487239	1	1	2418
ENST00000500728	1	1	2418
ENST00000486524	1	2	2418
ENST00000317968	1	2	2418
ENST00000514743	1	2	2418
ENST00000380176	1	2	2418
ENST00000437932	1	2	2418
ENST00000566753	1	1	2419
ENST00000476192	1	2	2419
ENST00000497426	1	2	2419
ENST00000474698	1	2	2419
ENST00000424846	1	1	2420
ENST00000584196	1	2	2420
ENST00000582966	1	2	2420
ENST00000476192	1	2	2420
ENST00000403396	1	2	2420
ENST00000497426	1	2	2420
ENST00000526284	1	2	2420
ENST00000573483	1	1	2421
ENST00000367203	1	1	2421
ENST00000472077	1	1	2421
ENST00000484925	1	1	2421
ENST00000421699	1	1	2421
ENST00000318110	1	1	2421
ENST00000592502	1	1	2421
ENST00000594821	1	1	2421
ENST00000594723	1	1	2421
ENST00000570989	1	1	2421
ENST00000514271	1	1	2421
ENST00000545225	1	1	2421
ENST00000473414	1	1	2421
ENST00000595170	1	1	2421
ENST00000344649	1	1	2421
ENST00000531616	1	1	2421
ENST00000370132	1	1	2421
ENST00000231188	1	1	2421
ENST00000483122	1	1	2421
ENST00000369466	1	1	2421
ENST00000595369	1	1	2421
ENST00000531649	1	1	2421
ENST00000520314	1	1	2421
ENST00000233057	1	2	2421
ENST00000595499	1	1	2422
ENST00000255266	1	2	2422
ENST00000508173	1	2	2422
ENST00000580201	1	1	2423
ENST00000544076	1	2	2423
ENST00000436063	1	1	2424
ENST00000550534	1	1	2424
ENST00000550321	1	1	2424
ENST00000476192	1	2	2424
ENST00000489060	1	2	2424
ENST00000497426	1	2	2424
ENST00000474698	1	2	2424
ENST00000405860	1	1	2425
ENST00000307257	1	2	2425
ENST00000215829	1	1	2426
ENST00000472824	1	2	2426
ENST00000538183	3	1	2427
ENST00000489060	3	1	2427
ENST00000309733	3	2	2427
ENST00000606080	3	2	2427
ENST00000555143	1	1	2428
ENST00000254853	1	1	2428
ENST00000573674	1	1	2428
ENST00000575919	1	1	2428
ENST00000424747	1	1	2428
ENST00000258538	1	1	2428
ENST00000519807	1	2	2428
ENST00000429412	1	1	2429
ENST00000546113	1	1	2429
ENST00000481729	1	1	2429
ENST00000489060	1	1	2429
ENST00000310613	1	1	2429
ENST00000309733	1	2	2429
ENST00000604015	1	2	2429
ENST00000451137	1	1	2430
ENST00000374379	1	2	2430
ENST00000488683	1	2	2430
ENST00000380189	1	1	2431
ENST00000551757	1	1	2431
ENST00000548942	1	1	2431
ENST00000548393	1	1	2431
ENST00000305141	1	2	2431
ENST00000381210	1	1	2432
ENST00000392385	1	2	2432
ENST00000551944	1	2	2432
ENST00000604604	1	2	2432
ENST00000261200	1	2	2432
ENST00000318524	1	1	2433
ENST00000498101	1	2	2433
ENST00000449131	1	1	2434
ENST00000450993	1	2	2434
ENST00000473443	1	2	2434
ENST00000432688	1	2	2434
ENST00000459791	1	2	2434
ENST00000357199	1	1	2435
ENST00000361972	1	1	2435
ENST00000397167	1	1	2435
ENST00000409573	1	1	2435
ENST00000436317	1	1	2435
ENST00000515408	1	1	2435
ENST00000389063	1	1	2435
ENST00000327535	1	1	2435
ENST00000448582	1	1	2435
ENST00000539409	1	1	2435
ENST00000337682	1	1	2435
ENST00000454658	1	1	2435
ENST00000395766	1	1	2435
ENST00000342444	1	1	2435
ENST00000486689	1	1	2435
ENST00000394915	1	1	2435
ENST00000243706	1	1	2435
ENST00000476027	1	1	2435
ENST00000518726	1	2	2435
ENST00000592521	1	1	2436
ENST00000430038	1	2	2436
ENST00000378207	1	2	2436
ENST00000507605	1	1	2437
ENST00000233190	1	1	2437
ENST00000406297	1	2	2437
ENST00000606570	1	2	2437
ENST00000579483	1	2	2437
ENST00000492944	1	2	2437
ENST00000587491	1	2	2437
ENST00000567298	1	2	2437
ENST00000446344	1	2	2437
ENST00000598513	1	2	2437
ENST00000333952	1	2	2437
ENST00000193391	1	2	2437
ENST00000379090	1	2	2437
ENST00000606911	1	2	2437
ENST00000496930	1	1	2438
ENST00000393465	1	1	2438
ENST00000320254	1	1	2438
ENST00000552264	1	2	2438
ENST00000547001	1	2	2438
ENST00000547334	1	2	2438
ENST00000549322	1	2	2438
ENST00000549105	1	2	2438
ENST00000597888	1	2	2438
ENST00000549001	1	2	2438
ENST00000566753	2	1	2439
ENST00000604604	2	2	2439
ENST00000552937	2	2	2439
ENST00000549640	2	2	2439
ENST00000549785	2	2	2439
ENST00000551028	2	2	2439
ENST00000550234	2	2	2439
ENST00000547979	2	2	2439
ENST00000502413	1	1	2440
ENST00000566753	1	1	2440
ENST00000476192	1	1	2440
ENST00000481617	1	1	2440
ENST00000497426	1	1	2440
ENST00000474698	1	1	2440
ENST00000529271	1	2	2440
ENST00000550977	1	2	2440
ENST00000552937	1	2	2440
ENST00000549640	1	2	2440
ENST00000549785	1	2	2440
ENST00000551028	1	2	2440
ENST00000550234	1	2	2440
ENST00000547979	1	2	2440
ENST00000557060	2	1	2441
ENST00000551944	2	1	2441
ENST00000493254	2	1	2441
ENST00000604604	2	1	2441
ENST00000312675	2	2	2441
ENST00000543006	2	2	2441
ENST00000469718	2	2	2441
ENST00000589856	1	1	2442
ENST00000382909	1	2	2442
ENST00000535942	1	2	2442
ENST00000502168	1	2	2442
ENST00000337963	1	2	2442
ENST00000571855	1	2	2442
ENST00000510711	1	2	2442
ENST00000406396	1	2	2442
ENST00000498286	1	2	2442
ENST00000479663	1	2	2442
ENST00000448299	1	1	2443
ENST00000343381	1	1	2443
ENST00000358785	1	1	2443
ENST00000301439	1	1	2443
ENST00000560444	1	2	2443
ENST00000357578	1	2	2443
ENST00000590197	1	2	2443
ENST00000506487	1	1	2444
ENST00000483793	1	2	2444
ENST00000485616	1	1	2445
ENST00000397130	1	1	2445
ENST00000323443	1	1	2445
ENST00000563454	1	1	2445
ENST00000229335	1	1	2445
ENST00000470408	1	1	2445
ENST00000389677	1	1	2445
ENST00000217957	1	1	2445
ENST00000415430	1	1	2445
ENST00000373457	1	2	2445
ENST00000549578	1	2	2445
ENST00000382368	1	2	2445
ENST00000587422	1	2	2445
ENST00000585603	1	2	2445
ENST00000520907	1	2	2445
ENST00000373510	1	2	2445
ENST00000379521	1	1	2446
ENST00000372007	1	2	2446
ENST00000558583	1	1	2447
ENST00000476149	1	2	2447
ENST00000321521	1	1	2448
ENST00000309733	1	1	2448
ENST00000582452	1	1	2448
ENST00000456523	1	1	2448
ENST00000483793	1	1	2448
ENST00000355520	1	1	2448
ENST00000354232	1	1	2448
ENST00000282074	1	1	2448
ENST00000295269	1	2	2448
ENST00000564913	1	1	2449
ENST00000448024	1	1	2449
ENST00000429729	1	2	2449
ENST00000525504	1	1	2450
ENST00000488888	1	2	2450
ENST00000368918	1	1	2451
ENST00000368917	1	1	2451
ENST00000483316	1	1	2451
ENST00000505594	1	2	2451
ENST00000370608	1	2	2451
ENST00000463065	1	2	2451
ENST00000333139	3	1	2452
ENST00000446232	3	1	2452
ENST00000403396	3	2	2452
ENST00000479739	1	1	2453
ENST00000471948	1	1	2453
ENST00000481932	1	1	2453
ENST00000392845	1	2	2453
ENST00000573895	1	1	2454
ENST00000302328	1	2	2454
ENST00000450244	1	2	2454
ENST00000460787	1	1	2455
ENST00000343933	1	2	2455
ENST00000375077	1	2	2455
ENST00000295049	1	1	2456
ENST00000484365	1	1	2456
ENST00000507209	1	1	2456
ENST00000502665	1	1	2456
ENST00000492957	1	1	2456
ENST00000329153	1	2	2456
ENST00000557971	1	2	2456
ENST00000559981	1	2	2456
ENST00000558214	1	2	2456
ENST00000375943	1	1	2457
ENST00000505264	1	2	2457
ENST00000244336	1	1	2458
ENST00000377424	1	1	2458
ENST00000324048	1	2	2458
ENST00000534419	1	2	2458
ENST00000299353	1	2	2458
ENST00000369880	1	2	2458
ENST00000607474	1	2	2458
ENST00000608895	1	2	2458
ENST00000402510	1	2	2458
ENST00000491741	1	2	2458
ENST00000340073	1	1	2459
ENST00000332397	1	2	2459
ENST00000380765	1	2	2459
ENST00000437326	1	2	2459
ENST00000380407	1	2	2459
ENST00000481883	1	1	2460
ENST00000427143	1	1	2460
ENST00000533903	1	2	2460
ENST00000590000	1	2	2460
ENST00000393811	1	1	2461
ENST00000347140	1	1	2461
ENST00000402412	1	1	2461
ENST00000358907	1	1	2461
ENST00000321990	1	2	2461
ENST00000562029	1	2	2461
ENST00000467703	1	1	2462
ENST00000509910	1	1	2462
ENST00000274459	1	1	2462
ENST00000589328	1	1	2462
ENST00000409746	1	1	2462
ENST00000490044	1	1	2462
ENST00000513407	1	1	2462
ENST00000471529	1	1	2462
ENST00000381007	1	1	2462
ENST00000446494	1	1	2462
ENST00000492918	1	2	2462
ENST00000337273	1	1	2463
ENST00000523768	1	1	2463
ENST00000506351	1	1	2463
ENST00000605210	1	1	2463
ENST00000454282	1	1	2463
ENST00000430767	1	2	2463
ENST00000436233	1	2	2463
ENST00000413679	1	2	2463
ENST00000531383	1	1	2464
ENST00000534026	1	1	2464
ENST00000564733	1	1	2464
ENST00000544269	1	2	2464
ENST00000454762	1	2	2464
ENST00000343450	1	2	2464
ENST00000471841	1	2	2464
ENST00000443016	1	2	2464
ENST00000609853	1	2	2464
ENST00000606752	1	2	2464
ENST00000329665	1	2	2464
ENST00000366522	1	2	2464
ENST00000475135	1	2	2464
ENST00000588623	1	1	2465
ENST00000262374	1	1	2465
ENST00000591822	1	1	2465
ENST00000544428	1	1	2465
ENST00000511660	1	1	2465
ENST00000515046	1	1	2465
ENST00000507643	1	1	2465
ENST00000425059	1	1	2465
ENST00000515248	1	1	2465
ENST00000532875	1	1	2465
ENST00000502317	1	1	2465
ENST00000546233	1	1	2465
ENST00000546127	1	1	2465
ENST00000482043	1	1	2465
ENST00000340333	1	2	2465
ENST00000257570	1	1	2466
ENST00000528130	1	2	2466
ENST00000474343	1	1	2467
ENST00000264258	1	2	2467
ENST00000409028	1	2	2467
ENST00000409320	1	2	2467
ENST00000409733	1	2	2467
ENST00000409650	1	2	2467
ENST00000409038	1	2	2467
ENST00000419276	1	2	2467
ENST00000456292	1	2	2467
ENST00000409711	1	2	2467
ENST00000441435	1	2	2467
ENST00000474698	1	1	2468
ENST00000429412	1	2	2468
ENST00000546113	1	2	2468
ENST00000538183	1	2	2468
ENST00000379380	1	1	2469
ENST00000506472	1	1	2469
ENST00000431532	1	1	2469
ENST00000565616	1	1	2469
ENST00000327473	1	1	2469
ENST00000536716	1	1	2469
ENST00000548445	1	1	2469
ENST00000517787	1	1	2469
ENST00000446464	1	2	2469
ENST00000495333	1	1	2470
ENST00000514975	1	2	2470
ENST00000513637	1	2	2470
ENST00000486544	1	1	2471
ENST00000532425	1	1	2471
ENST00000571337	1	1	2471
ENST00000367866	1	1	2471
ENST00000367865	1	1	2471
ENST00000271411	1	1	2471
ENST00000367862	1	1	2471
ENST00000536984	1	2	2471
ENST00000593264	1	1	2472
ENST00000336505	1	2	2472
ENST00000573981	1	2	2472
ENST00000585690	1	2	2472
ENST00000399602	1	2	2472
ENST00000005082	1	2	2472
ENST00000526601	1	2	2472
ENST00000528218	1	2	2472
ENST00000529789	1	2	2472
ENST00000525313	1	2	2472
ENST00000533036	1	2	2472
ENST00000529228	1	2	2472
ENST00000526540	1	2	2472
ENST00000526598	1	2	2472
ENST00000534569	1	2	2472
ENST00000395530	1	2	2472
ENST00000357949	1	2	2472
ENST00000446505	1	2	2472
ENST00000525350	1	2	2472
ENST00000533903	1	2	2472
ENST00000409623	1	2	2472
ENST00000432854	1	2	2472
ENST00000467153	1	2	2472
ENST00000588224	1	2	2472
ENST00000449592	1	2	2472
ENST00000541467	1	2	2472
ENST00000538055	1	2	2472
ENST00000414696	1	2	2472
ENST00000291547	1	2	2472
ENST00000528349	1	2	2472
ENST00000460798	1	2	2472
ENST00000409401	1	2	2472
ENST00000427245	1	2	2472
ENST00000389617	1	2	2472
ENST00000376200	1	2	2472
ENST00000380586	1	2	2472
ENST00000519096	1	2	2472
ENST00000380587	1	2	2472
ENST00000370661	1	2	2472
ENST00000417486	1	2	2472
ENST00000414473	1	2	2472
ENST00000488630	1	2	2472
ENST00000609129	1	2	2472
ENST00000462546	1	2	2472
ENST00000459993	1	2	2472
ENST00000431842	1	2	2472
ENST00000518219	1	2	2472
ENST00000317370	1	2	2472
ENST00000572485	1	2	2472
ENST00000303575	1	2	2472
ENST00000366249	1	2	2472
ENST00000558583	1	1	2473
ENST00000489060	1	1	2473
ENST00000550534	1	1	2473
ENST00000550321	1	1	2473
ENST00000538183	1	2	2473
ENST00000529146	1	1	2474
ENST00000340537	1	1	2474
ENST00000431227	1	1	2474
ENST00000534187	1	1	2474
ENST00000448228	1	1	2474
ENST00000533852	1	1	2474
ENST00000530385	1	1	2474
ENST00000321602	1	1	2474
ENST00000393715	1	1	2474
ENST00000346333	1	1	2474
ENST00000510443	1	1	2474
ENST00000359244	1	1	2474
ENST00000497543	1	2	2474
ENST00000484945	1	2	2474
ENST00000459803	1	2	2474
ENST00000478666	1	2	2474
ENST00000337120	1	1	2475
ENST00000355797	1	1	2475
ENST00000370105	1	1	2475
ENST00000488789	1	1	2475
ENST00000580903	1	2	2475
ENST00000563621	1	1	2476
ENST00000342022	1	1	2476
ENST00000527552	1	1	2476
ENST00000298569	1	2	2476
ENST00000393728	1	2	2476
ENST00000393725	1	2	2476
ENST00000521647	1	1	2477
ENST00000401453	1	1	2477
ENST00000358075	1	2	2477
ENST00000597951	1	2	2477
ENST00000374323	1	1	2478
ENST00000583692	1	1	2478
ENST00000513321	1	2	2478
ENST00000382496	1	1	2479
ENST00000469130	1	2	2479
ENST00000484902	1	1	2480
ENST00000536425	1	1	2480
ENST00000582508	1	1	2480
ENST00000544920	1	1	2480
ENST00000575972	1	1	2480
ENST00000546654	1	2	2480
ENST00000489060	1	1	2481
ENST00000604015	1	1	2481
ENST00000392857	1	2	2481
ENST00000377255	1	1	2482
ENST00000601375	1	1	2482
ENST00000282074	1	2	2482
ENST00000354617	2	1	2483
ENST00000439473	2	2	2483
ENST00000438364	2	2	2483
ENST00000411491	2	2	2483
ENST00000312132	2	2	2483
ENST00000446373	2	2	2483
ENST00000526520	1	1	2484
ENST00000531598	1	1	2484
ENST00000552140	1	1	2484
ENST00000530328	1	1	2484
ENST00000529166	1	1	2484
ENST00000553201	1	1	2484
ENST00000399147	1	2	2484
ENST00000547494	1	2	2484
ENST00000530217	1	2	2484
ENST00000422673	1	2	2484
ENST00000327792	1	2	2484
ENST00000525596	1	2	2484
ENST00000545050	1	2	2484
ENST00000321521	1	1	2485
ENST00000476570	1	1	2485
ENST00000450253	1	1	2485
ENST00000354280	1	2	2485
ENST00000446628	1	1	2486
ENST00000273582	1	2	2486
ENST00000329627	1	1	2487
ENST00000435634	1	1	2487
ENST00000523752	1	1	2487
ENST00000276431	1	1	2487
ENST00000549216	1	1	2487
ENST00000552482	1	1	2487
ENST00000550123	1	1	2487
ENST00000552518	1	1	2487
ENST00000313956	1	1	2487
ENST00000552825	1	1	2487
ENST00000546825	1	1	2487
ENST00000369729	1	2	2487
ENST00000369727	1	2	2487
ENST00000588137	1	2	2487
ENST00000429412	1	1	2488
ENST00000546113	1	1	2488
ENST00000476192	1	2	2488
ENST00000497426	1	2	2488
ENST00000474698	1	2	2488
ENST00000477806	1	1	2489
ENST00000596516	1	2	2489
ENST00000485873	1	2	2489
ENST00000309733	1	1	2490
ENST00000483793	1	1	2490
ENST00000310613	1	2	2490
ENST00000474698	1	2	2490
ENST00000554304	2	1	2491
ENST00000450670	2	2	2491
ENST00000564663	1	1	2492
ENST00000563294	1	1	2492
ENST00000328914	1	1	2492
ENST00000483979	1	1	2492
ENST00000571626	1	1	2492
ENST00000544269	1	2	2492
ENST00000515564	1	2	2492
ENST00000360428	1	2	2492
ENST00000434452	1	2	2492
ENST00000368905	1	2	2492
ENST00000565186	1	2	2492
ENST00000393736	1	2	2492
ENST00000437578	1	2	2492
ENST00000430198	2	1	2493
ENST00000395004	2	2	2493
ENST00000355237	2	1	2494
ENST00000574259	2	1	2494
ENST00000393461	2	2	2494
ENST00000444246	1	1	2495
ENST00000447261	1	2	2495
ENST00000564447	1	1	2496
ENST00000548783	1	2	2496
ENST00000480705	1	1	2497
ENST00000602152	1	1	2497
ENST00000441047	1	1	2497
ENST00000475555	1	2	2497
ENST00000458332	1	2	2497
ENST00000439860	1	2	2497
ENST00000511744	2	1	2498
ENST00000406925	2	1	2498
ENST00000593165	2	1	2498
ENST00000320954	2	1	2498
ENST00000449224	2	1	2498
ENST00000555537	2	1	2498
ENST00000462432	2	2	2498
ENST00000302787	2	2	2498
ENST00000219596	2	2	2498
ENST00000339854	2	2	2498
ENST00000537682	2	2	2498
ENST00000542898	2	2	2498
ENST00000536980	2	2	2498
ENST00000538326	2	2	2498
ENST00000334116	2	2	2498
ENST00000591340	2	2	2498
ENST00000374723	2	2	2498
ENST00000470972	2	2	2498
ENST00000374720	2	2	2498
ENST00000464167	1	1	2499
ENST00000485439	1	1	2499
ENST00000329092	1	1	2499
ENST00000448864	1	1	2499
ENST00000429437	1	1	2499
ENST00000442341	1	1	2499
ENST00000439255	1	1	2499
ENST00000474640	1	1	2499
ENST00000495857	1	2	2499
ENST00000468671	1	2	2499
ENST00000450479	1	1	2500
ENST00000445820	1	2	2500
ENST00000417944	1	2	2500
ENST00000451967	1	2	2500
ENST00000428199	1	2	2500
ENST00000580020	1	2	2500
ENST00000562438	1	1	2501
ENST00000461334	1	1	2501
ENST00000485764	1	1	2501
ENST00000336278	1	1	2501
ENST00000552207	1	1	2501
ENST00000585200	1	1	2501
ENST00000366711	1	1	2501
ENST00000484749	1	1	2501
ENST00000366522	1	1	2501
ENST00000487845	1	1	2501
ENST00000254657	1	1	2501
ENST00000254658	1	1	2501
ENST00000603363	1	1	2501
ENST00000603865	1	1	2501
ENST00000429591	1	1	2501
ENST00000265026	1	1	2501
