Transcript	Count	Read	Feq
ENST00000392845	1	1	2637
ENST00000465289	1	2	2637
ENST00000533028	1	2	2637
ENST00000275767	1	1	2638
ENST00000481410	1	2	2638
ENST00000483029	1	2	2638
ENST00000601134	1	1	2639
ENST00000594592	1	1	2639
ENST00000233190	1	2	2639
ENST00000572705	1	1	2640
ENST00000399759	1	1	2640
ENST00000571088	1	1	2640
ENST00000399756	1	1	2640
ENST00000174621	1	1	2640
ENST00000409841	1	2	2640
ENST00000506793	1	1	2641
ENST00000281543	1	1	2641
ENST00000511493	1	1	2641
ENST00000519716	1	2	2641
ENST00000428389	1	2	2641
ENST00000252773	1	2	2641
ENST00000479673	1	2	2641
ENST00000343010	1	2	2641
ENST00000461407	2	1	2642
ENST00000366997	2	2	2642
ENST00000604922	1	1	2643
ENST00000370268	1	2	2643
ENST00000436731	1	2	2643
ENST00000370270	1	2	2643
ENST00000426821	1	2	2643
ENST00000454925	1	2	2643
ENST00000535861	1	2	2643
ENST00000539731	1	2	2643
ENST00000449285	1	2	2643
ENST00000318504	1	2	2643
ENST00000324823	1	2	2643
ENST00000318529	1	2	2643
ENST00000594881	1	2	2643
ENST00000596469	1	2	2643
ENST00000595608	1	2	2643
ENST00000599150	1	2	2643
ENST00000597697	1	2	2643
ENST00000597332	1	2	2643
ENST00000596794	1	2	2643
ENST00000597194	1	2	2643
ENST00000595921	1	2	2643
ENST00000600985	1	2	2643
ENST00000594503	1	2	2643
ENST00000396700	7	1	2644
ENST00000548724	7	1	2644
ENST00000323944	7	1	2644
ENST00000374523	7	2	2644
ENST00000480346	7	2	2644
ENST00000428849	7	2	2644
ENST00000494554	7	2	2644
ENST00000448818	7	2	2644
ENST00000492385	7	2	2644
ENST00000395468	1	1	2645
ENST00000448290	1	2	2645
ENST00000431837	1	2	2645
ENST00000463943	1	1	2646
ENST00000334598	1	2	2646
ENST00000590757	1	2	2646
ENST00000441607	1	2	2646
ENST00000586489	1	2	2646
ENST00000449131	1	1	2647
ENST00000253332	1	2	2647
ENST00000354675	1	2	2647
ENST00000402676	1	2	2647
ENST00000359755	1	2	2647
ENST00000419932	1	1	2648
ENST00000582888	1	2	2648
ENST00000590943	1	2	2648
ENST00000592787	1	2	2648
ENST00000602676	1	2	2648
ENST00000583542	1	2	2648
ENST00000581150	1	2	2648
ENST00000322297	1	2	2648
ENST00000394511	1	1	2649
ENST00000582452	1	1	2649
ENST00000312675	1	1	2649
ENST00000543006	1	1	2649
ENST00000606080	1	1	2649
ENST00000483793	1	1	2649
ENST00000355520	1	1	2649
ENST00000558583	1	1	2649
ENST00000223073	1	1	2649
ENST00000463753	1	1	2649
ENST00000282074	1	1	2649
ENST00000310613	1	1	2649
ENST00000557060	1	2	2649
ENST00000549735	1	1	2650
ENST00000601424	1	2	2650
ENST00000419932	1	1	2651
ENST00000223127	1	2	2651
ENST00000456947	1	1	2652
ENST00000258439	1	1	2652
ENST00000610020	1	1	2652
ENST00000374375	1	1	2652
ENST00000466256	1	1	2652
ENST00000263468	1	1	2652
ENST00000410026	1	2	2652
ENST00000382021	1	1	2653
ENST00000303525	1	1	2653
ENST00000295065	1	1	2653
ENST00000549235	1	1	2653
ENST00000556292	1	1	2653
ENST00000489047	1	1	2653
ENST00000550746	1	1	2653
ENST00000410026	1	1	2653
ENST00000547440	1	1	2653
ENST00000278353	1	2	2653
ENST00000533090	1	2	2653
ENST00000525736	1	2	2653
ENST00000314595	40	1	2654
ENST00000514062	40	2	2654
ENST00000537922	40	2	2654
ENST00000265018	1	1	2655
ENST00000352397	1	2	2655
ENST00000407623	1	2	2655
ENST00000407332	1	2	2655
ENST00000470741	1	2	2655
ENST00000361740	1	2	2655
ENST00000396303	1	2	2655
ENST00000492999	12	1	2656
ENST00000486695	12	1	2656
ENST00000467671	12	1	2656
ENST00000483598	12	2	2656
ENST00000424633	12	2	2656
ENST00000454660	12	2	2656
ENST00000432393	12	2	2656
ENST00000599500	12	2	2656
ENST00000480825	1	1	2657
ENST00000560342	1	2	2657
ENST00000342374	1	2	2657
ENST00000378103	10	1	2658
ENST00000378088	10	1	2658
ENST00000378094	10	1	2658
ENST00000486056	10	2	2658
ENST00000463912	1	1	2659
ENST00000396981	1	2	2659
ENST00000572484	1	2	2659
ENST00000571953	1	2	2659
ENST00000574059	1	2	2659
ENST00000381529	1	1	2660
ENST00000381524	1	1	2660
ENST00000355805	1	1	2660
ENST00000486791	1	1	2660
ENST00000355432	1	1	2660
ENST00000498153	1	1	2660
ENST00000432318	1	1	2660
ENST00000417535	1	1	2660
ENST00000361536	1	1	2660
ENST00000501036	1	1	2660
ENST00000307602	1	1	2660
ENST00000495275	1	1	2660
ENST00000396496	1	2	2660
ENST00000460090	1	2	2660
ENST00000383374	1	2	2660
ENST00000396499	1	2	2660
ENST00000571019	1	2	2660
ENST00000573254	1	2	2660
ENST00000465806	1	1	2661
ENST00000356463	1	1	2661
ENST00000461307	1	1	2661
ENST00000429452	1	1	2661
ENST00000396307	1	1	2661
ENST00000336787	1	1	2661
ENST00000366333	1	1	2661
ENST00000592360	1	1	2661
ENST00000454337	1	1	2661
ENST00000539680	1	1	2661
ENST00000479183	1	1	2661
ENST00000307201	1	1	2661
ENST00000397278	1	1	2661
ENST00000319136	1	1	2661
ENST00000422706	1	1	2661
ENST00000426053	1	1	2661
ENST00000498273	1	1	2661
ENST00000368847	1	1	2661
ENST00000586409	1	1	2661
ENST00000467157	1	1	2661
ENST00000343318	1	1	2661
ENST00000377038	1	1	2661
ENST00000440421	1	1	2661
ENST00000513146	1	1	2661
ENST00000352690	1	1	2661
ENST00000283285	1	1	2661
ENST00000599759	1	1	2661
ENST00000598033	1	1	2661
ENST00000607041	1	1	2661
ENST00000517431	1	1	2661
ENST00000458685	1	1	2661
ENST00000574788	1	2	2661
ENST00000575709	1	2	2661
ENST00000572949	1	2	2661
ENST00000250066	1	2	2661
ENST00000332776	1	2	2661
ENST00000304328	1	2	2661
ENST00000300896	1	2	2661
ENST00000592339	1	2	2661
ENST00000586238	1	2	2661
ENST00000443444	1	2	2661
ENST00000448331	1	2	2661
ENST00000417524	1	2	2661
ENST00000393005	1	2	2661
ENST00000445583	1	2	2661
ENST00000456071	1	2	2661
ENST00000444558	1	2	2661
ENST00000582011	1	2	2661
ENST00000437217	1	2	2661
ENST00000506594	1	2	2661
ENST00000413270	1	2	2661
ENST00000604922	1	1	2662
ENST00000418917	1	2	2662
ENST00000490574	1	2	2662
ENST00000240851	1	2	2662
ENST00000476228	1	2	2662
ENST00000481203	1	2	2662
ENST00000359242	1	1	2663
ENST00000294678	1	1	2663
ENST00000475922	1	2	2663
ENST00000532860	1	1	2664
ENST00000366168	1	2	2664
ENST00000592521	1	1	2665
ENST00000264230	1	2	2665
ENST00000520668	1	1	2666
ENST00000549235	1	2	2666
ENST00000556292	1	2	2666
ENST00000604604	1	1	2667
ENST00000229465	1	1	2667
ENST00000355520	1	2	2667
ENST00000489060	1	2	2667
ENST00000564370	2	1	2668
ENST00000562824	2	2	2668
ENST00000563088	2	2	2668
ENST00000315392	1	1	2669
ENST00000594216	1	2	2669
ENST00000557789	1	1	2670
ENST00000325881	1	1	2670
ENST00000560997	1	1	2670
ENST00000346798	1	2	2670
ENST00000354192	1	2	2670
ENST00000348990	1	2	2670
ENST00000357903	1	2	2670
ENST00000440126	1	2	2670
ENST00000439274	1	2	2670
ENST00000464867	1	2	2670
ENST00000358918	1	2	2670
ENST00000359726	1	2	2670
ENST00000448388	1	2	2670
ENST00000494373	1	1	2671
ENST00000468251	1	2	2671
ENST00000360162	1	2	2671
ENST00000356080	1	2	2671
ENST00000277900	1	2	2671
ENST00000487085	1	2	2671
ENST00000484622	1	2	2671
ENST00000495661	1	2	2671
ENST00000497125	1	2	2671
ENST00000475954	1	2	2671
ENST00000496517	1	2	2671
ENST00000473669	1	2	2671
ENST00000468345	1	2	2671
ENST00000500576	1	1	2672
ENST00000280612	1	2	2672
ENST00000409359	1	2	2672
ENST00000355407	1	2	2672
ENST00000366844	1	1	2673
ENST00000569680	1	1	2673
ENST00000553458	1	2	2673
ENST00000554501	1	2	2673
ENST00000595854	3	1	2674
ENST00000493328	3	1	2674
ENST00000560326	3	2	2674
ENST00000533405	2	1	2675
ENST00000534147	2	2	2675
ENST00000481617	1	1	2676
ENST00000538183	1	2	2676
ENST00000309733	1	2	2676
ENST00000489060	1	2	2676
ENST00000392857	1	2	2676
ENST00000292174	1	1	2677
ENST00000558577	1	2	2677
ENST00000559952	1	2	2677
ENST00000559668	1	2	2677
ENST00000400817	1	2	2677
ENST00000316967	1	2	2677
ENST00000436127	1	2	2677
ENST00000357253	1	2	2677
ENST00000495502	1	1	2678
ENST00000326840	1	2	2678
ENST00000326857	1	2	2678
ENST00000469648	1	2	2678
ENST00000558910	2	1	2679
ENST00000467228	2	1	2679
ENST00000598601	2	1	2679
ENST00000473371	2	1	2679
ENST00000549235	2	1	2679
ENST00000556292	2	1	2679
ENST00000366221	2	1	2679
ENST00000396594	2	1	2679
ENST00000539815	2	1	2679
ENST00000522936	2	1	2679
ENST00000517381	2	1	2679
ENST00000264968	2	1	2679
ENST00000393487	2	1	2679
ENST00000547440	2	1	2679
ENST00000248248	2	1	2679
ENST00000552279	2	1	2679
ENST00000470730	2	1	2679
ENST00000338352	2	1	2679
ENST00000591516	2	1	2679
ENST00000527818	2	1	2679
ENST00000493559	2	1	2679
ENST00000378621	2	2	2679
ENST00000521561	2	2	2679
ENST00000600106	2	2	2679
ENST00000585603	1	1	2680
ENST00000276602	1	2	2680
ENST00000518961	1	2	2680
ENST00000527246	1	1	2681
ENST00000486951	1	1	2681
ENST00000482150	1	1	2681
ENST00000470357	1	1	2681
ENST00000223076	1	1	2681
ENST00000592540	1	2	2681
ENST00000372977	1	1	2682
ENST00000589503	1	2	2682
ENST00000590641	1	2	2682
ENST00000594339	1	2	2682
ENST00000597457	1	2	2682
ENST00000608418	1	2	2682
ENST00000608222	1	2	2682
ENST00000609572	1	2	2682
ENST00000610123	1	2	2682
ENST00000342039	6	1	2683
ENST00000338938	6	1	2683
ENST00000379430	6	1	2683
ENST00000559567	6	2	2683
ENST00000560756	6	2	2683
ENST00000489060	1	1	2684
ENST00000606427	1	2	2684
ENST00000304858	1	1	2685
ENST00000262605	1	2	2685
ENST00000372904	1	2	2685
ENST00000461134	1	2	2685
ENST00000538669	1	1	2686
ENST00000396535	1	1	2686
ENST00000478400	1	2	2686
ENST00000303097	1	2	2686
ENST00000394222	1	2	2686
ENST00000471138	1	2	2686
ENST00000460371	1	2	2686
ENST00000335438	1	2	2686
ENST00000486562	1	2	2686
ENST00000475206	1	2	2686
ENST00000492165	1	2	2686
ENST00000535334	1	2	2686
ENST00000539730	1	2	2686
ENST00000609263	1	1	2687
ENST00000226574	1	2	2687
ENST00000394820	1	2	2687
ENST00000505458	1	2	2687
ENST00000600343	1	2	2687
ENST00000230053	1	1	2688
ENST00000491306	1	2	2688
ENST00000420712	1	2	2688
ENST00000359681	1	2	2688
ENST00000456586	1	2	2688
ENST00000482786	3	1	2689
ENST00000420164	3	1	2689
ENST00000306465	3	1	2689
ENST00000489471	3	2	2689
ENST00000473428	3	2	2689
ENST00000557531	3	2	2689
ENST00000592379	1	1	2690
ENST00000260379	1	2	2690
ENST00000488122	1	2	2690
ENST00000482825	2	1	2691
ENST00000561294	2	1	2691
ENST00000498193	2	2	2691
ENST00000533529	2	2	2691
ENST00000463943	1	1	2692
ENST00000352967	1	2	2692
ENST00000391883	1	2	2692
ENST00000487009	1	2	2692
ENST00000465263	1	2	2692
ENST00000350027	1	2	2692
ENST00000543857	1	2	2692
ENST00000223095	1	1	2693
ENST00000445463	1	1	2693
ENST00000331483	1	2	2693
ENST00000575069	1	2	2693
ENST00000576390	1	2	2693
ENST00000439918	1	2	2693
ENST00000571617	1	2	2693
ENST00000576380	1	2	2693
ENST00000573778	1	2	2693
ENST00000576052	1	2	2693
ENST00000576541	1	2	2693
ENST00000574914	1	2	2693
ENST00000466567	1	2	2693
ENST00000449131	172	1	2694
ENST00000533138	172	2	2694
ENST00000498161	172	2	2694
ENST00000435241	172	2	2694
ENST00000425761	172	2	2694
ENST00000517577	172	2	2694
ENST00000492727	172	2	2694
ENST00000401830	172	2	2694
ENST00000430907	172	2	2694
ENST00000394290	172	2	2694
ENST00000450676	172	2	2694
ENST00000599364	172	2	2694
ENST00000575152	3	1	2695
ENST00000573872	3	2	2695
ENST00000576335	3	2	2695
ENST00000294454	1	1	2696
ENST00000280357	1	2	2696
ENST00000524595	1	2	2696
ENST00000525547	1	2	2696
ENST00000429412	1	1	2697
ENST00000546113	1	1	2697
ENST00000310613	1	1	2697
ENST00000474698	1	1	2697
ENST00000604604	1	2	2697
ENST00000558264	1	1	2698
ENST00000553645	1	1	2698
ENST00000311089	1	1	2698
ENST00000435356	1	2	2698
ENST00000489615	1	1	2699
ENST00000392064	1	1	2699
ENST00000510802	1	2	2699
ENST00000515679	1	2	2699
ENST00000514541	1	2	2699
ENST00000542515	1	1	2700
ENST00000569105	1	1	2700
ENST00000298198	1	2	2700
ENST00000462906	2	1	2701
ENST00000519416	2	2	2701
ENST00000520615	2	2	2701
ENST00000317827	2	2	2701
ENST00000276520	2	2	2701
ENST00000518809	2	2	2701
ENST00000519093	2	2	2701
ENST00000330691	2	2	2701
ENST00000348567	2	2	2701
ENST00000379931	2	2	2701
ENST00000567056	1	1	2702
ENST00000463433	1	2	2702
ENST00000547993	2	1	2703
ENST00000539463	2	2	2703
ENST00000537955	2	2	2703
ENST00000266659	8	1	2704
ENST00000438169	8	2	2704
ENST00000551070	8	2	2704
ENST00000537566	1	1	2705
ENST00000551538	1	1	2705
ENST00000263726	1	1	2705
ENST00000603549	1	1	2705
ENST00000397224	1	2	2705
ENST00000216187	1	2	2705
ENST00000528973	1	1	2706
ENST00000431350	1	2	2706
ENST00000360843	1	2	2706
ENST00000359766	1	2	2706
ENST00000521943	1	2	2706
ENST00000434911	1	2	2706
ENST00000442919	1	2	2706
ENST00000353442	1	1	2707
ENST00000369774	1	2	2707
ENST00000355946	1	2	2707
ENST00000461701	1	1	2708
ENST00000547571	1	1	2708
ENST00000297534	1	1	2708
ENST00000378192	1	1	2708
ENST00000586523	1	2	2708
ENST00000475445	1	1	2709
ENST00000585534	1	2	2709
ENST00000327661	1	1	2710
ENST00000444376	1	2	2710
ENST00000283179	1	2	2710
ENST00000483966	1	2	2710
ENST00000440865	1	2	2710
ENST00000369681	1	1	2711
ENST00000566354	1	2	2711
ENST00000330022	1	2	2711
ENST00000585345	1	2	2711
ENST00000412830	1	1	2712
ENST00000538311	1	2	2712
ENST00000300527	1	1	2713
ENST00000409416	1	1	2713
ENST00000397763	1	1	2713
ENST00000357838	1	1	2713
ENST00000310645	1	1	2713
ENST00000401609	1	2	2713
ENST00000473638	1	2	2713
ENST00000216146	1	2	2713
ENST00000465618	1	2	2713
ENST00000417615	1	2	2713
ENST00000539163	1	1	2714
ENST00000470066	1	1	2714
ENST00000367580	1	1	2714
ENST00000261842	1	2	2714
ENST00000560508	1	2	2714
ENST00000472531	1	1	2715
ENST00000484909	1	2	2715
ENST00000494927	1	2	2715
ENST00000577961	1	2	2715
ENST00000584307	1	2	2715
ENST00000314574	1	2	2715
ENST00000223073	1	1	2716
ENST00000408926	1	1	2716
ENST00000604604	1	2	2716
ENST00000392857	1	2	2716
ENST00000295025	1	2	2716
ENST00000469718	1	2	2716
ENST00000600751	1	2	2716
ENST00000342039	1	1	2717
ENST00000338938	1	1	2717
ENST00000379430	1	1	2717
ENST00000539808	1	2	2717
ENST00000547716	1	2	2717
ENST00000550961	1	2	2717
ENST00000559552	1	2	2717
ENST00000558178	1	2	2717
ENST00000560698	1	2	2717
ENST00000560548	1	2	2717
ENST00000559668	1	2	2717
ENST00000400817	1	2	2717
ENST00000559654	1	2	2717
ENST00000557980	1	2	2717
ENST00000557881	1	2	2717
ENST00000456029	1	2	2717
ENST00000559481	1	2	2717
ENST00000560811	1	2	2717
ENST00000560405	1	2	2717
ENST00000442755	1	2	2717
ENST00000511001	1	1	2718
ENST00000470093	1	2	2718
ENST00000280987	1	2	2718
ENST00000396472	1	2	2718
ENST00000339397	1	2	2718
ENST00000262418	1	2	2718
ENST00000399246	1	2	2718
ENST00000495275	1	2	2718
ENST00000391681	10	1	2719
ENST00000378861	10	2	2719
ENST00000557789	1	1	2720
ENST00000325881	1	1	2720
ENST00000560997	1	1	2720
ENST00000401609	1	2	2720
ENST00000216146	1	2	2720
ENST00000465618	1	2	2720
ENST00000467105	1	2	2720
ENST00000402527	1	2	2720
ENST00000481985	1	2	2720
ENST00000471290	1	2	2720
ENST00000453303	1	2	2720
ENST00000417104	1	1	2721
ENST00000309311	1	2	2721
ENST00000371015	4	1	2722
ENST00000395639	4	1	2722
ENST00000353047	4	2	2722
ENST00000434271	4	2	2722
ENST00000355703	1	1	2723
ENST00000263379	1	2	2723
ENST00000487007	1	1	2724
ENST00000269593	1	2	2724
ENST00000542955	1	2	2724
ENST00000442011	1	1	2725
ENST00000506699	1	1	2725
ENST00000507018	1	1	2725
ENST00000514554	1	1	2725
ENST00000508076	1	1	2725
ENST00000504411	1	1	2725
ENST00000305126	1	1	2725
ENST00000401722	1	2	2725
ENST00000188376	1	2	2725
ENST00000552981	1	2	2725
ENST00000547534	1	2	2725
ENST00000549338	1	2	2725
ENST00000548847	1	2	2725
ENST00000526284	1	1	2726
ENST00000601706	1	2	2726
ENST00000594734	1	2	2726
ENST00000569239	1	2	2726
ENST00000411432	1	2	2726
ENST00000557832	1	2	2726
ENST00000398726	1	2	2726
ENST00000527661	2	1	2727
ENST00000324357	2	1	2727
ENST00000524827	2	2	2727
ENST00000586748	4	1	2728
ENST00000253031	4	1	2728
ENST00000592646	4	1	2728
ENST00000589971	4	1	2728
ENST00000327064	4	2	2728
ENST00000344150	4	2	2728
ENST00000586221	4	2	2728
ENST00000568604	1	1	2729
ENST00000489294	1	2	2729
ENST00000282169	1	2	2729
ENST00000545294	1	2	2729
ENST00000391681	1	1	2730
ENST00000321358	1	2	2730
ENST00000332220	1	2	2730
ENST00000436427	1	2	2730
ENST00000467957	1	2	2730
ENST00000442962	1	2	2730
ENST00000445822	1	2	2730
ENST00000373484	1	1	2731
ENST00000414241	1	2	2731
ENST00000458695	1	2	2731
ENST00000460669	1	2	2731
ENST00000449131	1	1	2732
ENST00000255882	1	2	2732
ENST00000572273	1	2	2732
ENST00000355568	1	1	2733
ENST00000584196	1	2	2733
ENST00000582966	1	2	2733
ENST00000225724	1	2	2733
ENST00000422439	1	1	2734
ENST00000301740	1	2	2734
ENST00000574593	1	2	2734
ENST00000572883	1	2	2734
ENST00000573311	1	2	2734
ENST00000571041	1	2	2734
ENST00000570705	1	2	2734
ENST00000576878	1	2	2734
ENST00000449131	1	1	2735
ENST00000401830	1	2	2735
ENST00000430907	1	2	2735
ENST00000427436	1	1	2736
ENST00000454876	1	1	2736
ENST00000458124	1	1	2736
ENST00000416216	1	1	2736
ENST00000435095	1	1	2736
ENST00000484191	1	1	2736
ENST00000360861	1	1	2736
ENST00000471189	1	2	2736
ENST00000203407	1	2	2736
ENST00000480561	1	2	2736
ENST00000415995	1	2	2736
ENST00000460105	1	2	2736
ENST00000592379	2	1	2737
ENST00000375231	2	2	2737
ENST00000223428	2	2	2737
ENST00000559095	1	1	2738
ENST00000309594	1	1	2738
ENST00000215829	1	1	2738
ENST00000472801	1	1	2738
ENST00000465161	1	1	2738
ENST00000342660	1	1	2738
ENST00000486872	1	1	2738
ENST00000334744	1	1	2738
ENST00000358004	1	1	2738
ENST00000495807	1	1	2738
ENST00000399398	1	1	2738
ENST00000344001	1	1	2738
ENST00000523599	1	1	2738
ENST00000393640	1	1	2738
ENST00000342907	1	1	2738
ENST00000374278	1	1	2738
ENST00000574596	1	1	2738
ENST00000355439	1	1	2738
ENST00000371158	1	1	2738
ENST00000299505	1	1	2738
ENST00000493354	1	1	2738
ENST00000482297	1	1	2738
ENST00000461380	1	1	2738
ENST00000493868	1	1	2738
ENST00000229633	1	1	2738
ENST00000370132	1	1	2738
ENST00000479695	1	1	2738
ENST00000270458	1	1	2738
ENST00000573787	1	1	2738
ENST00000455730	1	1	2738
ENST00000379286	1	2	2738
ENST00000342308	1	2	2738
ENST00000374723	1	1	2739
ENST00000470972	1	1	2739
ENST00000374720	1	1	2739
ENST00000514743	1	2	2739
ENST00000380176	1	2	2739
ENST00000522504	1	1	2740
ENST00000487968	1	2	2740
ENST00000490544	1	1	2741
ENST00000307961	1	2	2741
ENST00000567229	1	2	2741
ENST00000568588	1	2	2741
ENST00000561775	1	2	2741
ENST00000564647	1	2	2741
ENST00000566039	1	2	2741
ENST00000564439	1	2	2741
ENST00000571381	1	2	2741
ENST00000413888	1	2	2741
ENST00000382368	2	1	2742
ENST00000511184	2	2	2742
ENST00000451193	2	2	2742
ENST00000556548	1	1	2743
ENST00000216181	1	2	2743
ENST00000475726	1	2	2743
ENST00000486218	1	2	2743
ENST00000587860	1	1	2744
ENST00000460133	1	1	2744
ENST00000601579	1	1	2744
ENST00000467747	1	1	2744
ENST00000357137	1	1	2744
ENST00000360835	1	1	2744
ENST00000264914	1	1	2744
ENST00000542892	1	2	2744
ENST00000229307	1	1	2745
ENST00000361121	1	2	2745
ENST00000591259	1	1	2746
ENST00000222803	1	2	2746
ENST00000331483	1	1	2747
ENST00000575069	1	1	2747
ENST00000415593	1	1	2747
ENST00000473021	1	1	2747
ENST00000571507	1	1	2747
ENST00000476482	1	1	2747
ENST00000439918	1	1	2747
ENST00000571617	1	1	2747
ENST00000217233	1	2	2747
ENST00000205636	1	1	2748
ENST00000478886	1	1	2748
ENST00000418310	1	2	2748
ENST00000336180	1	2	2748
ENST00000435201	1	2	2748
ENST00000538333	1	2	2748
ENST00000483414	1	2	2748
ENST00000573590	1	2	2748
ENST00000571928	1	2	2748
ENST00000570926	1	2	2748
ENST00000572388	1	2	2748
ENST00000573424	1	2	2748
ENST00000591618	1	1	2749
ENST00000314622	1	2	2749
ENST00000557789	1	1	2750
ENST00000325881	1	1	2750
ENST00000560997	1	1	2750
ENST00000483485	1	2	2750
ENST00000377759	1	2	2750
ENST00000490175	1	2	2750
ENST00000377768	1	2	2750
ENST00000476648	1	2	2750
ENST00000463050	1	2	2750
ENST00000431277	1	2	2750
ENST00000419004	1	2	2750
ENST00000505757	1	2	2750
ENST00000547000	1	2	2750
ENST00000473325	1	1	2751
ENST00000436693	1	2	2751
ENST00000412425	3	1	2752
ENST00000336083	3	2	2752
ENST00000541588	3	2	2752
ENST00000545625	3	2	2752
ENST00000537446	3	2	2752
ENST00000400470	3	2	2752
ENST00000475922	1	1	2753
ENST00000574002	1	1	2753
ENST00000369026	1	2	2753
ENST00000449223	1	1	2754
ENST00000602140	1	1	2754
ENST00000600659	1	1	2754
ENST00000473748	1	1	2754
ENST00000536099	1	1	2754
ENST00000421570	1	1	2754
ENST00000441378	1	1	2754
ENST00000442562	1	1	2754
ENST00000536115	1	1	2754
ENST00000280551	1	2	2754
ENST00000505134	1	2	2754
ENST00000511481	1	2	2754
ENST00000511715	1	2	2754
ENST00000379735	1	2	2754
ENST00000429811	1	2	2754
ENST00000377038	1	1	2755
ENST00000326775	1	2	2755
ENST00000451158	1	2	2755
ENST00000394170	1	2	2755
ENST00000454175	1	2	2755
ENST00000563945	1	1	2756
ENST00000494396	1	1	2756
ENST00000461701	1	1	2756
ENST00000272748	1	1	2756
ENST00000379380	1	1	2756
ENST00000397333	1	1	2756
ENST00000462829	1	1	2756
ENST00000547571	1	1	2756
ENST00000297534	1	1	2756
ENST00000378192	1	1	2756
ENST00000543086	1	1	2756
ENST00000440394	1	1	2756
ENST00000397203	1	1	2756
ENST00000589028	1	1	2756
ENST00000577060	1	1	2756
ENST00000311317	1	1	2756
ENST00000488894	1	1	2756
ENST00000292478	1	1	2756
ENST00000481865	1	1	2756
ENST00000447706	1	1	2756
ENST00000460780	1	1	2756
ENST00000503459	1	1	2756
ENST00000595236	1	1	2756
ENST00000488192	1	1	2756
ENST00000590753	1	2	2756
ENST00000590935	1	2	2756
ENST00000549235	1	1	2757
ENST00000556292	1	1	2757
ENST00000301335	1	1	2757
ENST00000367561	1	1	2757
ENST00000526439	1	2	2757
ENST00000602163	1	2	2757
ENST00000374395	1	2	2757
ENST00000321545	1	2	2757
ENST00000461350	1	2	2757
ENST00000485344	1	2	2757
ENST00000275053	1	2	2757
ENST00000591498	1	2	2757
ENST00000530493	1	2	2757
ENST00000512907	1	2	2757
ENST00000538689	1	1	2758
ENST00000505845	1	2	2758
ENST00000439660	1	1	2759
ENST00000578573	1	1	2759
ENST00000451311	1	2	2759
ENST00000380636	1	2	2759
ENST00000380635	1	2	2759
ENST00000380633	1	2	2759
ENST00000594592	1	1	2760
ENST00000373237	1	2	2760
ENST00000396535	1	1	2761
ENST00000559289	1	1	2761
ENST00000477523	1	2	2761
ENST00000463822	1	2	2761
ENST00000557060	1	1	2762
ENST00000604604	1	1	2762
ENST00000392857	1	1	2762
ENST00000295025	1	1	2762
ENST00000469718	1	1	2762
ENST00000602791	1	2	2762
ENST00000602364	1	2	2762
ENST00000547067	1	1	2763
ENST00000371256	1	1	2763
ENST00000264357	1	1	2763
ENST00000382713	1	1	2763
ENST00000337514	1	1	2763
ENST00000456098	1	1	2763
ENST00000425932	1	1	2763
ENST00000426078	1	1	2763
ENST00000425564	1	1	2763
ENST00000602566	1	2	2763
ENST00000369340	1	2	2763
ENST00000578207	1	2	2763
ENST00000578189	1	2	2763
ENST00000419932	1	1	2764
ENST00000284719	1	2	2764
ENST00000344357	1	2	2764
ENST00000497760	1	2	2764
ENST00000409546	1	2	2764
ENST00000392560	1	2	2764
ENST00000456810	1	1	2765
ENST00000497831	1	2	2765
ENST00000479205	1	1	2766
ENST00000316292	1	2	2766
ENST00000309268	1	2	2766
ENST00000490569	1	2	2766
ENST00000331523	1	2	2766
ENST00000514975	1	2	2766
ENST00000434005	1	2	2766
ENST00000318052	1	2	2766
ENST00000436459	1	2	2766
ENST00000501580	1	2	2766
ENST00000513637	1	2	2766
ENST00000604922	1	1	2767
ENST00000269033	1	2	2767
ENST00000324306	1	1	2768
ENST00000602540	1	2	2768
ENST00000266671	1	2	2768
ENST00000320857	1	1	2769
ENST00000491833	1	1	2769
ENST00000370087	1	1	2769
ENST00000594475	1	1	2769
ENST00000600521	1	1	2769
ENST00000599757	1	1	2769
ENST00000367660	1	2	2769
ENST00000465826	1	1	2770
ENST00000233057	1	2	2770
ENST00000478389	1	1	2771
ENST00000343526	1	1	2771
ENST00000487465	1	1	2771
ENST00000297534	1	1	2771
ENST00000368850	1	1	2771
ENST00000480945	1	1	2771
ENST00000428183	1	1	2771
ENST00000323716	1	1	2771
ENST00000441711	1	1	2771
ENST00000454559	1	1	2771
ENST00000425331	1	1	2771
ENST00000541300	1	1	2771
ENST00000593659	1	1	2771
ENST00000599528	1	1	2771
ENST00000453695	1	1	2771
ENST00000222482	1	2	2771
ENST00000445470	1	2	2771
ENST00000544838	1	1	2772
ENST00000549524	1	1	2772
ENST00000551209	1	2	2772
ENST00000552978	1	2	2772
ENST00000550186	1	2	2772
ENST00000546613	1	2	2772
ENST00000548000	1	2	2772
ENST00000548655	1	2	2772
ENST00000525173	1	1	2773
ENST00000329281	1	2	2773
ENST00000425241	1	1	2774
ENST00000323373	1	1	2774
ENST00000475707	1	1	2774
ENST00000393102	1	1	2774
ENST00000478572	1	1	2774
ENST00000406272	1	1	2774
ENST00000474866	1	2	2774
ENST00000253686	1	2	2774
ENST00000449354	1	2	2774
ENST00000487587	1	1	2775
ENST00000442522	1	2	2775
ENST00000469257	7	1	2776
ENST00000566157	7	2	2776
ENST00000336111	7	2	2776
