Transcript	Count	Read	Feq
ENST00000474698	1	1	2739
ENST00000606080	1	2	2739
ENST00000310613	1	2	2739
ENST00000523952	1	1	2740
ENST00000423176	1	2	2740
ENST00000568293	1	1	2741
ENST00000540582	1	2	2741
ENST00000421182	1	1	2742
ENST00000323926	1	1	2742
ENST00000336916	1	1	2742
ENST00000357867	1	1	2742
ENST00000354785	1	1	2742
ENST00000446046	1	1	2742
ENST00000443816	1	1	2742
ENST00000432072	1	1	2742
ENST00000356005	1	1	2742
ENST00000426059	1	1	2742
ENST00000496542	1	1	2742
ENST00000359671	1	1	2742
ENST00000346544	1	1	2742
ENST00000345488	1	1	2742
ENST00000357009	1	1	2742
ENST00000603027	1	2	2742
ENST00000276297	1	1	2743
ENST00000358919	1	1	2743
ENST00000510318	1	1	2743
ENST00000512044	1	1	2743
ENST00000520226	1	1	2743
ENST00000521730	1	1	2743
ENST00000419932	1	2	2743
ENST00000506447	1	1	2744
ENST00000513432	1	1	2744
ENST00000511820	1	1	2744
ENST00000510237	1	1	2744
ENST00000589993	1	1	2744
ENST00000540847	1	1	2744
ENST00000508539	1	1	2744
ENST00000513183	1	1	2744
ENST00000430049	1	1	2744
ENST00000325971	1	1	2744
ENST00000402802	1	2	2744
ENST00000490291	1	1	2745
ENST00000263854	1	1	2745
ENST00000462396	1	2	2745
ENST00000602540	1	1	2746
ENST00000266671	1	1	2746
ENST00000355773	1	2	2746
ENST00000425466	3	1	2747
ENST00000487100	3	1	2747
ENST00000382175	3	1	2747
ENST00000484430	3	1	2747
ENST00000398981	3	1	2747
ENST00000474167	3	1	2747
ENST00000411660	3	1	2747
ENST00000604922	3	2	2747
ENST00000366935	1	1	2748
ENST00000419932	1	2	2748
ENST00000456820	33	1	2749
ENST00000480587	33	2	2749
ENST00000399096	1	1	2750
ENST00000574118	1	1	2750
ENST00000479764	1	1	2750
ENST00000527278	1	1	2750
ENST00000514858	1	2	2750
ENST00000569510	1	1	2751
ENST00000522802	1	2	2751
ENST00000468599	1	1	2752
ENST00000421670	1	2	2752
ENST00000335244	1	2	2752
ENST00000518617	1	2	2752
ENST00000518280	1	2	2752
ENST00000450886	1	2	2752
ENST00000464240	1	2	2752
ENST00000381844	1	1	2753
ENST00000238081	1	1	2753
ENST00000358230	1	2	2753
ENST00000261192	1	1	2754
ENST00000538118	1	1	2754
ENST00000342945	1	1	2754
ENST00000539780	1	1	2754
ENST00000544418	1	1	2754
ENST00000546285	1	1	2754
ENST00000599478	1	2	2754
ENST00000451311	1	1	2755
ENST00000380636	1	1	2755
ENST00000380635	1	1	2755
ENST00000380633	1	1	2755
ENST00000490804	1	2	2755
ENST00000372577	1	1	2756
ENST00000477069	1	1	2756
ENST00000491502	1	1	2756
ENST00000233609	1	2	2756
ENST00000586686	1	2	2756
ENST00000591032	1	2	2756
ENST00000592623	1	2	2756
ENST00000593052	1	2	2756
ENST00000586096	1	2	2756
ENST00000591804	1	2	2756
ENST00000592700	1	2	2756
ENST00000585665	1	2	2756
ENST00000592588	1	2	2756
ENST00000412567	1	2	2756
ENST00000433675	1	2	2756
ENST00000397084	1	2	2756
ENST00000449885	1	2	2756
ENST00000493323	1	2	2756
ENST00000436580	1	1	2757
ENST00000605787	1	1	2757
ENST00000444614	1	2	2757
ENST00000536991	1	2	2757
ENST00000461350	1	2	2757
ENST00000282570	1	1	2758
ENST00000526451	1	2	2758
ENST00000312234	1	2	2758
ENST00000367712	1	1	2759
ENST00000367203	1	2	2759
ENST00000485714	1	2	2759
ENST00000463030	1	2	2759
ENST00000498140	1	1	2760
ENST00000609104	1	1	2760
ENST00000535113	1	1	2760
ENST00000414498	1	1	2760
ENST00000585058	1	1	2760
ENST00000267615	1	1	2760
ENST00000354313	1	1	2760
ENST00000266542	1	1	2760
ENST00000329153	1	2	2760
ENST00000557971	1	2	2760
ENST00000559981	1	2	2760
ENST00000558214	1	2	2760
ENST00000421182	1	1	2761
ENST00000323926	1	1	2761
ENST00000336916	1	1	2761
ENST00000357867	1	1	2761
ENST00000354785	1	1	2761
ENST00000492816	1	1	2761
ENST00000446046	1	1	2761
ENST00000443816	1	1	2761
ENST00000432072	1	1	2761
ENST00000356005	1	1	2761
ENST00000456923	1	1	2761
ENST00000460217	1	1	2761
ENST00000438981	1	1	2761
ENST00000359671	1	1	2761
ENST00000346544	1	1	2761
ENST00000345488	1	1	2761
ENST00000357009	1	1	2761
ENST00000436944	1	2	2761
ENST00000423166	1	2	2761
ENST00000576534	1	2	2761
ENST00000570347	1	2	2761
ENST00000376259	1	1	2762
ENST00000492361	1	1	2762
ENST00000486927	1	2	2762
ENST00000416222	1	2	2762
ENST00000429412	1	1	2763
ENST00000546113	1	1	2763
ENST00000508075	1	1	2763
ENST00000469632	1	1	2763
ENST00000409562	1	1	2763
ENST00000493254	1	1	2763
ENST00000604604	1	1	2763
ENST00000309733	1	2	2763
ENST00000465295	2	1	2764
ENST00000469899	2	1	2764
ENST00000480465	2	1	2764
ENST00000395291	2	1	2764
ENST00000515262	2	2	2764
ENST00000295550	1	1	2765
ENST00000472056	1	1	2765
ENST00000409809	1	1	2765
ENST00000347401	1	1	2765
ENST00000353578	1	1	2765
ENST00000346358	1	1	2765
ENST00000485135	1	2	2765
ENST00000565768	1	1	2766
ENST00000585807	1	2	2766
ENST00000336767	1	1	2767
ENST00000515798	1	1	2767
ENST00000506023	1	1	2767
ENST00000314100	1	2	2767
ENST00000481247	1	2	2767
ENST00000361840	1	1	2768
ENST00000378195	1	1	2768
ENST00000317370	1	2	2768
ENST00000572485	1	2	2768
ENST00000312675	1	1	2769
ENST00000543006	1	1	2769
ENST00000392857	1	1	2769
ENST00000469718	1	1	2769
ENST00000261200	1	2	2769
ENST00000278193	3	1	2770
ENST00000524596	3	1	2770
ENST00000521405	3	2	2770
ENST00000450791	1	1	2771
ENST00000204726	1	1	2771
ENST00000596131	1	2	2771
ENST00000601321	1	2	2771
ENST00000353047	1	1	2772
ENST00000420692	1	1	2772
ENST00000530640	1	1	2772
ENST00000531089	1	1	2772
ENST00000453527	1	1	2772
ENST00000531551	1	1	2772
ENST00000345125	1	1	2772
ENST00000533455	1	1	2772
ENST00000534510	1	1	2772
ENST00000532409	1	1	2772
ENST00000530290	1	1	2772
ENST00000533110	1	1	2772
ENST00000434271	1	1	2772
ENST00000415599	1	1	2772
ENST00000358230	1	2	2772
ENST00000230050	1	1	2773
ENST00000484616	1	1	2773
ENST00000440335	1	1	2773
ENST00000463278	1	1	2773
ENST00000466297	1	1	2773
ENST00000411857	1	2	2773
ENST00000421182	1	1	2774
ENST00000323926	1	1	2774
ENST00000336916	1	1	2774
ENST00000357867	1	1	2774
ENST00000354785	1	1	2774
ENST00000492816	1	1	2774
ENST00000446046	1	1	2774
ENST00000443816	1	1	2774
ENST00000432072	1	1	2774
ENST00000356005	1	1	2774
ENST00000456923	1	1	2774
ENST00000359671	1	1	2774
ENST00000346544	1	1	2774
ENST00000345488	1	1	2774
ENST00000357009	1	1	2774
ENST00000314675	1	2	2774
ENST00000262605	1	1	2775
ENST00000372904	1	1	2775
ENST00000461134	1	1	2775
ENST00000455205	1	2	2775
ENST00000267205	1	2	2775
ENST00000506793	1	2	2775
ENST00000281543	1	2	2775
ENST00000511493	1	2	2775
ENST00000596055	1	2	2775
ENST00000300035	1	1	2776
ENST00000377957	1	1	2776
ENST00000574474	1	1	2776
ENST00000472200	1	1	2776
ENST00000371655	1	1	2776
ENST00000366221	1	1	2776
ENST00000333703	1	1	2776
ENST00000577663	1	1	2776
ENST00000497663	1	1	2776
ENST00000284061	1	1	2776
ENST00000293272	1	1	2776
ENST00000366113	1	1	2776
ENST00000463941	1	1	2776
ENST00000490577	1	1	2776
ENST00000361183	1	1	2776
ENST00000551765	1	1	2776
ENST00000396667	1	1	2776
ENST00000556123	1	1	2776
ENST00000409734	1	1	2776
ENST00000504669	1	1	2776
ENST00000476121	1	1	2776
ENST00000305188	1	1	2776
ENST00000301439	1	1	2776
ENST00000334574	1	1	2776
ENST00000438197	1	1	2776
ENST00000391743	1	1	2776
ENST00000408959	1	1	2776
ENST00000515834	1	1	2776
ENST00000519128	1	1	2776
ENST00000399387	1	1	2776
ENST00000491193	1	1	2776
ENST00000603197	1	1	2776
ENST00000605140	1	1	2776
ENST00000605509	1	1	2776
ENST00000574314	1	1	2776
ENST00000576928	1	1	2776
ENST00000583900	1	1	2776
ENST00000339094	1	1	2776
ENST00000426371	1	1	2776
ENST00000605787	1	1	2776
ENST00000513632	1	2	2776
ENST00000331595	1	1	2777
ENST00000472615	1	1	2777
ENST00000480756	1	1	2777
ENST00000594173	1	1	2777
ENST00000599593	1	1	2777
ENST00000602170	1	1	2777
ENST00000582046	1	2	2777
ENST00000225719	1	1	2778
ENST00000470197	1	2	2778
ENST00000321027	1	2	2778
ENST00000541687	1	2	2778
ENST00000316448	1	1	2779
ENST00000586760	1	1	2779
ENST00000586967	1	1	2779
ENST00000490804	1	2	2779
ENST00000417664	1	1	2780
ENST00000371319	1	1	2780
ENST00000525990	1	1	2780
ENST00000428627	1	2	2780
ENST00000429412	2	1	2781
ENST00000546113	2	1	2781
ENST00000392385	2	1	2781
ENST00000409562	2	1	2781
ENST00000610020	2	1	2781
ENST00000481617	2	1	2781
ENST00000604604	2	1	2781
ENST00000295025	2	1	2781
ENST00000476192	2	2	2781
ENST00000489060	2	2	2781
ENST00000497426	2	2	2781
ENST00000381401	1	1	2782
ENST00000475167	1	1	2782
ENST00000484026	1	1	2782
ENST00000485135	1	2	2782
ENST00000510123	1	1	2783
ENST00000274787	1	2	2783
ENST00000424085	1	1	2784
ENST00000257075	1	1	2784
ENST00000373747	1	1	2784
ENST00000525843	1	1	2784
ENST00000410026	1	2	2784
ENST00000430246	1	1	2785
ENST00000420743	1	1	2785
ENST00000557033	1	1	2785
ENST00000361681	1	2	2785
ENST00000485591	3	1	2786
ENST00000264605	3	2	2786
ENST00000524717	1	1	2787
ENST00000429422	1	2	2787
ENST00000395734	1	2	2787
ENST00000426837	1	2	2787
ENST00000360240	1	2	2787
ENST00000420772	1	2	2787
ENST00000335271	1	2	2787
ENST00000441748	1	2	2787
ENST00000383737	1	2	2787
ENST00000264724	1	2	2787
ENST00000580755	5	1	2788
ENST00000475608	5	1	2788
ENST00000592379	5	2	2788
ENST00000433529	1	1	2789
ENST00000415783	1	1	2789
ENST00000282574	1	1	2789
ENST00000445587	1	1	2789
ENST00000416149	1	1	2789
ENST00000474809	1	1	2789
ENST00000477044	1	1	2789
ENST00000361692	1	1	2789
ENST00000496452	1	1	2789
ENST00000481650	1	1	2789
ENST00000569612	1	2	2789
ENST00000439369	7	1	2790
ENST00000503215	7	1	2790
ENST00000506368	7	1	2790
ENST00000281146	7	2	2790
ENST00000296181	1	1	2791
ENST00000460797	1	1	2791
ENST00000409078	1	2	2791
ENST00000238831	1	1	2792
ENST00000472531	1	2	2792
ENST00000600648	1	1	2793
ENST00000475135	1	1	2793
ENST00000478791	1	1	2793
ENST00000520907	1	2	2793
ENST00000442141	1	1	2794
ENST00000435303	1	2	2794
ENST00000333478	1	2	2794
ENST00000447444	1	2	2794
ENST00000487878	1	2	2794
ENST00000433584	1	2	2794
ENST00000541401	1	2	2794
ENST00000450791	1	1	2795
ENST00000204726	1	1	2795
ENST00000600235	1	1	2795
ENST00000400586	1	1	2795
ENST00000238497	1	2	2795
ENST00000377038	1	2	2795
ENST00000547118	1	2	2795
ENST00000430044	1	1	2796
ENST00000434507	1	1	2796
ENST00000491061	1	1	2796
ENST00000452146	1	1	2796
ENST00000320311	1	1	2796
ENST00000306917	1	2	2796
ENST00000498926	1	1	2797
ENST00000524118	1	2	2797
ENST00000291458	1	1	2798
ENST00000479899	1	1	2798
ENST00000479414	1	1	2798
ENST00000498466	1	1	2798
ENST00000232125	1	2	2798
ENST00000479126	1	1	2799
ENST00000438607	1	1	2799
ENST00000433132	1	1	2799
ENST00000520566	1	1	2799
ENST00000438370	1	2	2799
ENST00000529271	1	1	2800
ENST00000604604	1	1	2800
ENST00000552937	1	1	2800
ENST00000549640	1	1	2800
ENST00000549785	1	1	2800
ENST00000551028	1	1	2800
ENST00000550234	1	1	2800
ENST00000547979	1	1	2800
ENST00000429412	1	2	2800
ENST00000546113	1	2	2800
ENST00000489060	1	2	2800
ENST00000310613	1	2	2800
ENST00000392857	1	2	2800
ENST00000468303	1	1	2801
ENST00000514142	1	1	2801
ENST00000462207	1	1	2801
ENST00000339464	1	1	2801
ENST00000592988	1	1	2801
ENST00000572705	1	2	2801
ENST00000399759	1	2	2801
ENST00000571088	1	2	2801
ENST00000399756	1	2	2801
ENST00000174621	1	2	2801
ENST00000422424	1	1	2802
ENST00000562362	1	1	2802
ENST00000567511	1	1	2802
ENST00000563490	1	1	2802
ENST00000370353	1	2	2802
ENST00000539061	1	1	2803
ENST00000436679	1	1	2803
ENST00000466537	1	2	2803
ENST00000550466	1	2	2803
ENST00000480625	1	2	2803
ENST00000479997	1	2	2803
ENST00000494905	1	2	2803
ENST00000483849	1	2	2803
ENST00000553262	1	2	2803
ENST00000550127	1	2	2803
ENST00000486307	1	2	2803
ENST00000495405	1	2	2803
ENST00000558924	1	2	2803
ENST00000378662	4	1	2804
ENST00000234800	4	1	2804
ENST00000598038	4	2	2804
ENST00000324894	4	2	2804
ENST00000600625	4	2	2804
ENST00000421182	1	1	2805
ENST00000323926	1	1	2805
ENST00000336916	1	1	2805
ENST00000357867	1	1	2805
ENST00000354785	1	1	2805
ENST00000492816	1	1	2805
ENST00000446046	1	1	2805
ENST00000443816	1	1	2805
ENST00000432072	1	1	2805
ENST00000498719	1	1	2805
ENST00000356005	1	1	2805
ENST00000456923	1	1	2805
ENST00000494446	1	1	2805
ENST00000359671	1	1	2805
ENST00000346544	1	1	2805
ENST00000345488	1	1	2805
ENST00000357009	1	1	2805
ENST00000222402	1	2	2805
ENST00000371602	1	2	2805
ENST00000349014	1	2	2805
ENST00000396029	1	2	2805
ENST00000238892	1	2	2805
ENST00000420886	1	1	2806
ENST00000267176	1	1	2806
ENST00000502732	1	1	2806
ENST00000408940	1	1	2806
ENST00000381575	1	2	2806
ENST00000334060	1	2	2806
ENST00000473185	1	2	2806
ENST00000283875	1	2	2806
ENST00000546522	1	2	2806
ENST00000547337	1	2	2806
ENST00000602624	1	1	2807
ENST00000375048	1	1	2807
ENST00000518622	1	2	2807
ENST00000447740	1	2	2807
ENST00000391898	1	2	2807
ENST00000359009	1	2	2807
ENST00000477859	1	2	2807
ENST00000496116	1	2	2807
ENST00000261772	1	1	2808
ENST00000420788	1	2	2808
ENST00000564161	1	1	2809
ENST00000378387	1	2	2809
ENST00000378395	1	2	2809
ENST00000343259	1	2	2809
ENST00000421743	5	1	2810
ENST00000367909	5	1	2810
ENST00000367908	5	1	2810
ENST00000491263	5	1	2810
ENST00000324662	5	2	2810
ENST00000565089	5	2	2810
ENST00000538922	5	2	2810
ENST00000336023	1	1	2811
ENST00000332858	1	1	2811
ENST00000547765	1	1	2811
ENST00000550367	1	1	2811
ENST00000551324	1	1	2811
ENST00000549870	1	1	2811
ENST00000547476	1	1	2811
ENST00000552984	1	1	2811
ENST00000301071	1	1	2811
ENST00000295766	1	1	2811
ENST00000550767	1	1	2811
ENST00000547939	1	1	2811
ENST00000546918	1	1	2811
ENST00000552924	1	1	2811
ENST00000548363	1	1	2811
ENST00000550254	1	1	2811
ENST00000550811	1	1	2811
ENST00000541364	1	1	2811
ENST00000552448	1	1	2811
ENST00000552125	1	1	2811
ENST00000301072	1	1	2811
ENST00000549183	1	1	2811
ENST00000370353	1	2	2811
ENST00000491748	1	1	2812
ENST00000590689	1	2	2812
ENST00000439708	1	1	2813
ENST00000404625	1	2	2813
ENST00000426291	1	2	2813
ENST00000485300	1	2	2813
ENST00000401630	1	2	2813
ENST00000406575	1	2	2813
ENST00000258743	1	2	2813
ENST00000420258	1	2	2813
ENST00000532442	1	1	2814
ENST00000427611	1	1	2814
ENST00000411432	1	2	2814
ENST00000366988	1	1	2815
ENST00000473900	1	1	2815
ENST00000460674	1	2	2815
ENST00000264613	1	2	2815
ENST00000462942	1	1	2816
ENST00000589319	1	1	2816
ENST00000445217	1	1	2816
ENST00000377296	1	1	2816
ENST00000485823	1	1	2816
ENST00000462284	1	2	2816
ENST00000258149	1	2	2816
ENST00000356290	1	2	2816
ENST00000540827	1	2	2816
ENST00000428863	1	2	2816
ENST00000368905	1	2	2816
ENST00000448814	1	2	2816
ENST00000485330	1	2	2816
ENST00000305386	1	1	2817
ENST00000445338	1	2	2817
ENST00000506754	1	1	2818
ENST00000476192	1	2	2818
ENST00000497426	1	2	2818
ENST00000474698	1	2	2818
ENST00000262428	1	1	2819
ENST00000567278	1	1	2819
ENST00000564057	1	1	2819
ENST00000604922	1	2	2819
ENST00000587986	1	1	2820
ENST00000464185	1	2	2820
ENST00000489873	1	1	2821
ENST00000376712	1	2	2821
ENST00000406053	1	2	2821
ENST00000330062	2	1	2822
ENST00000369893	2	2	2822
ENST00000315249	1	1	2823
ENST00000510711	1	1	2823
ENST00000371199	1	1	2823
ENST00000355640	1	1	2823
ENST00000254584	1	1	2823
ENST00000252444	1	1	2823
ENST00000419810	1	1	2823
ENST00000226951	1	1	2823
ENST00000515667	1	1	2823
ENST00000548445	1	1	2823
ENST00000288266	1	2	2823
ENST00000575682	1	1	2824
ENST00000583572	1	1	2824
ENST00000573646	1	1	2824
ENST00000574972	1	1	2824
ENST00000583653	1	1	2824
ENST00000584964	1	1	2824
ENST00000582462	1	1	2824
ENST00000584233	1	1	2824
ENST00000582148	1	1	2824
ENST00000359904	1	1	2824
ENST00000580753	1	1	2824
ENST00000392720	1	1	2824
ENST00000359783	1	1	2824
ENST00000584837	1	1	2824
ENST00000577866	1	1	2824
ENST00000577985	1	1	2824
ENST00000584836	1	1	2824
ENST00000584350	1	1	2824
ENST00000592379	1	2	2824
ENST00000401813	1	1	2825
ENST00000487186	1	1	2825
ENST00000262394	1	2	2825
ENST00000467843	1	2	2825
ENST00000425340	1	2	2825
ENST00000372146	1	2	2825
ENST00000222803	1	2	2825
ENST00000393978	1	2	2825
ENST00000298569	1	1	2826
ENST00000393728	1	1	2826
ENST00000393725	1	1	2826
ENST00000593682	1	2	2826
ENST00000311437	1	2	2826
ENST00000273986	1	1	2827
ENST00000606514	1	2	2827
ENST00000557060	1	1	2828
ENST00000493254	1	1	2828
ENST00000478538	1	2	2828
ENST00000476192	1	2	2828
ENST00000558583	1	2	2828
ENST00000489060	1	2	2828
ENST00000518152	1	2	2828
ENST00000497426	1	2	2828
ENST00000474698	1	2	2828
ENST00000546495	1	1	2829
ENST00000546760	1	1	2829
ENST00000549857	1	1	2829
ENST00000552402	1	1	2829
ENST00000439424	1	1	2829
ENST00000552775	1	1	2829
ENST00000550038	1	1	2829
ENST00000547709	1	1	2829
ENST00000593646	1	2	2829
ENST00000599910	1	1	2830
ENST00000599686	1	1	2830
ENST00000389282	1	1	2830
ENST00000545156	1	1	2830
ENST00000419932	1	2	2830
ENST00000278353	3	1	2831
ENST00000525736	3	1	2831
ENST00000467228	3	2	2831
ENST00000574474	3	2	2831
ENST00000319863	3	2	2831
ENST00000354286	3	2	2831
ENST00000545606	3	2	2831
ENST00000382021	3	2	2831
ENST00000303525	3	2	2831
ENST00000473371	3	2	2831
ENST00000295065	3	2	2831
ENST00000486812	3	2	2831
ENST00000439986	3	2	2831
ENST00000549235	3	2	2831
ENST00000556292	3	2	2831
ENST00000489047	3	2	2831
ENST00000477990	3	2	2831
ENST00000550746	3	2	2831
ENST00000497328	3	2	2831
ENST00000342608	3	2	2831
ENST00000396594	3	2	2831
ENST00000539815	3	2	2831
ENST00000410026	3	2	2831
ENST00000409734	3	2	2831
ENST00000547440	3	2	2831
ENST00000476121	3	2	2831
ENST00000372873	3	2	2831
ENST00000394810	3	2	2831
ENST00000501515	3	2	2831
ENST00000470730	3	2	2831
ENST00000396893	3	2	2831
ENST00000527818	3	2	2831
ENST00000592115	3	2	2831
ENST00000586192	3	2	2831
ENST00000477487	3	2	2831
ENST00000462400	3	2	2831
ENST00000395082	3	2	2831
ENST00000367112	1	1	2832
ENST00000502805	1	1	2832
ENST00000314994	1	2	2832
ENST00000333139	1	1	2833
ENST00000446232	1	1	2833
ENST00000403396	1	1	2833
ENST00000599809	1	2	2833
ENST00000595520	1	2	2833
ENST00000594734	1	2	2833
ENST00000598562	1	2	2833
ENST00000411432	1	2	2833
ENST00000557832	1	2	2833
ENST00000551364	1	2	2833
ENST00000597084	1	2	2833
ENST00000594612	1	2	2833
ENST00000412930	1	2	2833
ENST00000418464	1	1	2834
ENST00000414450	1	1	2834
ENST00000269919	1	1	2834
ENST00000300107	1	1	2834
ENST00000574932	1	1	2834
ENST00000354764	1	1	2834
ENST00000423035	1	1	2834
ENST00000422444	1	1	2834
ENST00000472710	1	1	2834
ENST00000469150	1	1	2834
ENST00000607772	1	1	2834
ENST00000302000	1	1	2834
ENST00000292579	1	1	2834
ENST00000380579	1	1	2834
ENST00000453655	1	1	2834
ENST00000359680	1	1	2834
ENST00000418596	1	1	2834
ENST00000556754	1	1	2834
ENST00000380155	1	1	2834
ENST00000478916	1	1	2834
ENST00000422989	1	1	2834
ENST00000602215	1	1	2834
ENST00000560390	1	1	2834
ENST00000586908	1	1	2834
ENST00000549591	1	1	2834
ENST00000495893	1	1	2834
ENST00000543211	1	1	2834
ENST00000507386	1	1	2834
ENST00000265272	1	1	2834
ENST00000233190	1	1	2834
ENST00000267199	1	1	2834
ENST00000451053	1	1	2834
ENST00000397802	1	1	2834
ENST00000497675	1	1	2834
ENST00000468673	1	1	2834
ENST00000394455	1	1	2834
ENST00000377698	1	1	2834
ENST00000578613	1	1	2834
ENST00000216099	1	1	2834
ENST00000532917	1	1	2834
ENST00000292144	1	1	2834
ENST00000392883	1	1	2834
ENST00000360566	1	1	2834
ENST00000304567	1	1	2834
ENST00000324238	1	1	2834
ENST00000595016	1	1	2834
ENST00000522179	1	1	2834
ENST00000462139	1	1	2834
ENST00000564244	1	1	2834
ENST00000523271	1	1	2834
ENST00000338758	1	1	2834
ENST00000370205	1	1	2834
ENST00000253144	1	1	2834
ENST00000449416	1	1	2834
ENST00000556219	1	1	2834
ENST00000355734	1	1	2834
ENST00000602074	1	1	2834
ENST00000495596	1	1	2834
ENST00000490952	1	1	2834
ENST00000412499	1	1	2834
ENST00000326654	1	2	2834
ENST00000476192	1	1	2835
ENST00000497426	1	1	2835
ENST00000594734	1	2	2835
ENST00000598562	1	2	2835
ENST00000558924	1	2	2835
ENST00000394555	1	1	2836
ENST00000355426	1	1	2836
ENST00000394554	1	1	2836
ENST00000424836	1	1	2836
ENST00000420788	1	2	2836
ENST00000302000	1	1	2837
ENST00000358075	1	2	2837
ENST00000328827	1	2	2837
ENST00000371384	1	2	2837
ENST00000012049	1	2	2837
ENST00000366382	1	2	2837
ENST00000403951	1	2	2837
ENST00000399322	1	2	2837
ENST00000258767	1	2	2837
ENST00000334241	1	2	2837
ENST00000373191	1	2	2837
ENST00000469942	1	2	2837
ENST00000434385	1	2	2837
ENST00000597951	1	2	2837
ENST00000585564	1	2	2837
ENST00000411678	1	2	2837
ENST00000463753	2	1	2838
ENST00000334567	2	2	2838
ENST00000462119	2	2	2838
ENST00000359242	2	2	2838
ENST00000294678	2	2	2838
ENST00000610020	2	2	2838
ENST00000243077	1	1	2839
ENST00000419932	1	2	2839
ENST00000528206	1	1	2840
ENST00000225724	1	2	2840
ENST00000403396	1	2	2840
ENST00000583052	1	2	2840
ENST00000271375	1	1	2841
ENST00000481617	1	2	2841
ENST00000369500	1	2	2841
ENST00000456523	1	1	2842
ENST00000483793	1	1	2842
ENST00000489060	1	1	2842
ENST00000408926	1	1	2842
ENST00000312675	1	2	2842
ENST00000543006	1	2	2842
ENST00000469718	1	2	2842
ENST00000234590	1	1	2843
ENST00000464920	1	1	2843
ENST00000336798	1	2	2843
ENST00000299157	1	1	2844
ENST00000416501	1	2	2844
ENST00000378662	8	1	2845
ENST00000234800	8	1	2845
ENST00000480991	8	1	2845
ENST00000527076	8	2	2845
ENST00000469535	8	2	2845
ENST00000558744	8	2	2845
ENST00000476722	8	2	2845
ENST00000608676	8	2	2845
ENST00000378623	1	1	2846
ENST00000324288	1	2	2846
ENST00000453858	2	1	2847
ENST00000575025	2	1	2847
ENST00000491969	2	2	2847
ENST00000587113	1	1	2848
ENST00000426548	1	1	2848
ENST00000523752	1	2	2848
ENST00000276431	1	2	2848
ENST00000347088	1	1	2849
ENST00000368330	1	1	2849
ENST00000493625	1	1	2849
ENST00000476093	1	1	2849
ENST00000496324	1	1	2849
ENST00000466366	1	1	2849
ENST00000461479	1	2	2849
ENST00000471642	1	2	2849
ENST00000471214	1	2	2849
ENST00000479076	1	2	2849
ENST00000439986	4	1	2850
ENST00000439290	4	2	2850
ENST00000277475	4	2	2850
ENST00000602540	1	1	2851
ENST00000266671	1	1	2851
ENST00000336798	1	2	2851
ENST00000299308	1	1	2852
ENST00000298875	1	2	2852
ENST00000265343	1	1	2853
ENST00000585090	1	2	2853
ENST00000583449	1	2	2853
ENST00000372977	1	1	2854
ENST00000274255	1	2	2854
ENST00000399017	1	2	2854
ENST00000321442	1	2	2854
ENST00000504366	1	2	2854
ENST00000392869	1	2	2854
ENST00000491741	1	2	2854
ENST00000493504	1	2	2854
ENST00000596579	1	2	2854
ENST00000382021	1	1	2855
ENST00000303525	1	1	2855
ENST00000295065	1	1	2855
ENST00000489047	1	1	2855
ENST00000550746	1	1	2855
ENST00000410026	1	1	2855
ENST00000422247	1	1	2855
ENST00000301335	1	1	2855
ENST00000367561	1	1	2855
ENST00000571858	1	2	2855
ENST00000261263	1	2	2855
ENST00000588427	1	2	2855
ENST00000470617	1	2	2855
ENST00000503038	1	2	2855
ENST00000548015	3	1	2856
ENST00000552551	3	2	2856
ENST00000445593	1	1	2857
ENST00000595601	1	1	2857
ENST00000377939	1	2	2857
ENST00000496676	1	2	2857
ENST00000377948	1	2	2857
ENST00000295766	29	1	2858
ENST00000550767	29	1	2858
ENST00000547939	29	1	2858
ENST00000546918	29	1	2858
ENST00000548363	29	1	2858
ENST00000550254	29	1	2858
ENST00000549554	29	2	2858
ENST00000442011	1	1	2859
ENST00000506699	1	1	2859
ENST00000507018	1	1	2859
ENST00000515433	1	1	2859
ENST00000508767	1	1	2859
ENST00000604555	1	1	2859
ENST00000514554	1	1	2859
ENST00000305126	1	1	2859
ENST00000399817	1	2	2859
ENST00000602569	1	2	2859
ENST00000527146	1	2	2859
ENST00000586722	1	1	2860
ENST00000458297	1	1	2860
ENST00000492481	1	1	2860
ENST00000550977	1	1	2860
ENST00000261200	1	1	2860
ENST00000489060	1	2	2860
ENST00000310613	1	2	2860
ENST00000474698	1	2	2860
ENST00000505105	1	1	2861
ENST00000513257	1	1	2861
ENST00000513909	1	1	2861
ENST00000505514	1	1	2861
ENST00000513083	1	1	2861
ENST00000514021	1	1	2861
ENST00000504218	1	2	2861
ENST00000356198	1	1	2862
ENST00000460816	1	1	2862
ENST00000495275	1	1	2862
ENST00000361951	1	2	2862
ENST00000421424	1	1	2863
ENST00000565768	1	1	2863
ENST00000548537	1	2	2863
ENST00000396599	8	1	2864
ENST00000461458	8	1	2864
ENST00000401418	8	1	2864
ENST00000327274	8	1	2864
ENST00000495531	8	1	2864
ENST00000472300	8	1	2864
ENST00000484462	8	1	2864
ENST00000403916	8	1	2864
ENST00000440049	8	1	2864
ENST00000469899	8	1	2864
ENST00000515262	8	2	2864
ENST00000341446	1	1	2865
ENST00000541730	1	1	2865
ENST00000570983	1	1	2865
ENST00000397461	1	1	2865
ENST00000458350	1	1	2865
ENST00000272462	1	1	2865
ENST00000328914	1	1	2865
ENST00000583384	1	1	2865
